OrderDate,OrderNumber,OrderLineItem,CustomerKey,ProductKey,SalesAmount,UnitPrice,TotalProductCost,Profit
2013-11-14,SO70778,3,20493,481,8.99,8.99,3.3623,5.6277
2013-11-14,SO70779,1,27110,528,4.99,4.99,1.8663,3.1237
2013-11-14,SO70780,1,13922,485,21.98,21.98,8.2205,13.7595
2013-11-14,SO70780,2,13922,217,34.99,34.99,13.0863,21.9037
2013-11-14,SO70781,1,13445,485,21.98,21.98,8.2205,13.7595
2013-11-14,SO70781,2,13445,488,53.99,53.99,41.5723,12.4177
2013-11-14,SO70782,1,20800,539,24.99,24.99,9.3463,15.6437
2013-11-14,SO70782,2,20800,529,3.99,3.99,1.4923,2.4977
2013-11-14,SO70782,3,20800,214,34.99,34.99,13.0863,21.9037
2013-11-14,SO70783,1,14201,540,32.60,32.60,12.1924,20.4076
2013-11-14,SO70784,1,14156,540,32.60,32.60,12.1924,20.4076
2013-11-14,SO70784,2,14156,529,3.99,3.99,1.4923,2.4977
2013-11-14,SO70784,3,14156,486,159.00,159.00,59.466,99.534
2013-11-14,SO70785,1,17955,539,24.99,24.99,9.3463,15.6437
2013-11-14,SO70785,2,17955,529,3.99,3.99,1.4923,2.4977
2013-11-14,SO70785,3,17955,217,34.99,34.99,13.0863,21.9037
2013-11-14,SO70786,1,21826,477,4.99,4.99,1.8663,3.1237
2013-11-14,SO70786,2,21826,484,7.95,7.95,2.9733,4.9767
2013-11-14,SO70787,1,19368,536,29.99,29.99,11.2163,18.7737
2013-11-14,SO70787,2,19368,480,2.29,2.29,0.8565,1.4335
2013-11-14,SO70788,1,21870,539,24.99,24.99,9.3463,15.6437
2013-11-14,SO70788,2,21870,529,3.99,3.99,1.4923,2.4977
2013-11-14,SO70788,3,21870,214,34.99,34.99,13.0863,21.9037
2013-11-14,SO70788,4,21870,225,8.99,8.99,6.9223,2.0677
2013-11-14,SO70789,1,18015,536,29.99,29.99,11.2163,18.7737
2013-11-14,SO70789,2,18015,528,4.99,4.99,1.8663,3.1237
2013-11-14,SO70789,3,18015,480,2.29,2.29,0.8565,1.4335
2013-11-14,SO70790,1,18016,528,4.99,4.99,1.8663,3.1237
2013-11-14,SO70790,2,18016,536,29.99,29.99,11.2163,18.7737
2013-11-14,SO70791,1,14815,539,24.99,24.99,9.3463,15.6437
2013-11-14,SO70791,2,14815,529,3.99,3.99,1.4923,2.4977
2013-11-14,SO70791,3,14815,222,34.99,34.99,13.0863,21.9037
2013-11-14,SO70792,1,14530,530,4.99,4.99,1.8663,3.1237
2013-11-14,SO70792,2,14530,541,28.99,28.99,10.8423,18.1477
2013-11-14,SO70792,3,14530,480,2.29,2.29,0.8565,1.4335
2013-11-14,SO70793,1,12324,530,4.99,4.99,1.8663,3.1237
2013-11-14,SO70793,2,12324,480,2.29,2.29,0.8565,1.4335
2013-11-14,SO70794,1,11702,537,35.00,35.00,13.09,21.91
2013-11-14,SO70794,2,11702,528,4.99,4.99,1.8663,3.1237
2013-11-14,SO70794,3,11702,480,2.29,2.29,0.8565,1.4335
2013-11-14,SO70795,1,12962,537,35.00,35.00,13.09,21.91
2013-11-14,SO70795,2,12962,528,4.99,4.99,1.8663,3.1237
2013-11-14,SO70795,3,12962,217,34.99,34.99,13.0863,21.9037
2013-11-14,SO70796,1,18356,485,21.98,21.98,8.2205,13.7595
2013-11-14,SO70796,2,18356,484,7.95,7.95,2.9733,4.9767
2013-11-14,SO70797,1,17542,353,2319.99,2319.99,1265.6195,1054.3705
2013-11-14,SO70797,2,17542,485,21.98,21.98,8.2205,13.7595
2013-11-14,SO70798,1,17552,355,2319.99,2319.99,1265.6195,1054.3705
2013-11-14,SO70798,2,17552,537,35.00,35.00,13.09,21.91
2013-11-14,SO70798,3,17552,480,2.29,2.29,0.8565,1.4335
2013-11-14,SO70799,1,27780,568,742.35,742.35,461.4448,280.9052
2013-11-14,SO70799,2,27780,222,34.99,34.99,13.0863,21.9037
2013-11-14,SO70800,1,12130,564,2384.07,2384.07,1481.9379,902.1321
2013-11-14,SO70800,2,12130,477,4.99,4.99,1.8663,3.1237
2013-11-14,SO70800,3,12130,479,8.99,8.99,3.3623,5.6277
2013-11-14,SO70801,1,17927,390,1120.49,1120.49,713.0798,407.4102
2013-11-14,SO70801,2,17927,539,24.99,24.99,9.3463,15.6437
2013-11-14,SO70801,3,17927,480,2.29,2.29,0.8565,1.4335
2013-11-14,SO70802,1,21986,582,1700.99,1700.99,1082.51,618.48
2013-11-14,SO70803,1,22033,583,1700.99,1700.99,1082.51,618.48
2013-11-14,SO70803,2,22033,214,34.99,34.99,13.0863,21.9037
2013-11-14,SO70804,1,13018,598,539.99,539.99,294.5797,245.4103
2013-11-14,SO70804,2,13018,485,21.98,21.98,8.2205,13.7595
2013-11-14,SO70804,3,13018,482,8.99,8.99,3.3623,5.6277
2013-11-14,SO70805,1,17299,589,769.49,769.49,419.7784,349.7116
2013-11-14,SO70805,2,17299,222,34.99,34.99,13.0863,21.9037
2013-11-14,SO70806,1,16156,363,2294.99,2294.99,1251.9813,1043.0087
2013-11-14,SO70807,1,15765,357,2319.99,2319.99,1265.6195,1054.3705
2013-11-14,SO70808,1,15490,573,2384.07,2384.07,1481.9379,902.1321
2013-11-14,SO70808,2,15490,217,34.99,34.99,13.0863,21.9037
2013-11-14,SO70809,1,23857,606,539.99,539.99,343.6496,196.3404
2013-11-14,SO70809,2,23857,538,21.49,21.49,8.0373,13.4527
2013-11-14,SO70809,3,23857,529,3.99,3.99,1.4923,2.4977
2013-11-14,SO70809,4,23857,214,34.99,34.99,13.0863,21.9037
2013-11-14,SO70810,1,23492,584,539.99,539.99,343.6496,196.3404
2013-11-14,SO70810,2,23492,477,4.99,4.99,1.8663,3.1237
2013-11-14,SO70810,3,23492,479,8.99,8.99,3.3623,5.6277
2013-11-14,SO70810,4,23492,214,34.99,34.99,13.0863,21.9037
2013-11-14,SO70811,1,20546,386,1120.49,1120.49,713.0798,407.4102
2013-11-14,SO70811,2,20546,479,8.99,8.99,3.3623,5.6277
2013-11-14,SO70811,3,20546,477,4.99,4.99,1.8663,3.1237
2013-11-14,SO70811,4,20546,225,8.99,8.99,6.9223,2.0677
2013-11-14,SO70811,5,20546,490,53.99,53.99,41.5723,12.4177
2013-11-14,SO70812,1,20656,388,1120.49,1120.49,713.0798,407.4102
2013-11-14,SO70812,2,20656,490,53.99,53.99,41.5723,12.4177
2013-11-14,SO70813,1,14882,382,1120.49,1120.49,713.0798,407.4102
2013-11-14,SO70813,2,14882,217,34.99,34.99,13.0863,21.9037
2013-11-14,SO70814,1,21604,384,1120.49,1120.49,713.0798,407.4102
2013-11-14,SO70814,2,21604,222,34.99,34.99,13.0863,21.9037
2013-11-14,SO70814,3,21604,465,24.49,24.49,9.1593,15.3307
2013-11-14,SO70815,1,21410,390,1120.49,1120.49,713.0798,407.4102
2013-11-14,SO70815,2,21410,222,34.99,34.99,13.0863,21.9037
2013-11-14,SO70816,1,21598,386,1120.49,1120.49,713.0798,407.4102
2013-11-14,SO70817,1,20888,390,1120.49,1120.49,713.0798,407.4102
2013-11-14,SO70817,2,20888,489,53.99,53.99,41.5723,12.4177
2013-11-14,SO70818,1,13823,604,539.99,539.99,343.6496,196.3404
2013-11-14,SO70818,2,13823,222,34.99,34.99,13.0863,21.9037
2013-11-14,SO70819,1,17202,574,2384.07,2384.07,1481.9379,902.1321
2013-11-14,SO70819,2,17202,479,8.99,8.99,3.3623,5.6277
2013-11-14,SO70819,3,17202,477,4.99,4.99,1.8663,3.1237
2013-11-14,SO70819,4,17202,217,34.99,34.99,13.0863,21.9037
2013-11-14,SO70820,1,11048,585,742.35,742.35,461.4448,280.9052
2013-11-14,SO70820,2,11048,484,7.95,7.95,2.9733,4.9767
2013-11-14,SO70821,1,11358,568,742.35,742.35,461.4448,280.9052
2013-11-14,SO70821,2,11358,477,4.99,4.99,1.8663,3.1237
2013-11-14,SO70821,3,11358,479,8.99,8.99,3.3623,5.6277
2013-11-14,SO70821,4,11358,487,54.99,54.99,20.5663,34.4237
2013-11-14,SO70822,1,13078,576,2384.07,2384.07,1481.9379,902.1321
2013-11-14,SO70822,2,13078,222,34.99,34.99,13.0863,21.9037
2013-11-15,SO70823,1,12697,535,24.99,24.99,9.3463,15.6437
2013-11-15,SO70823,2,12697,214,34.99,34.99,13.0863,21.9037
2013-11-15,SO70823,3,12697,481,8.99,8.99,3.3623,5.6277
2013-11-15,SO70824,1,16162,528,4.99,4.99,1.8663,3.1237
2013-11-15,SO70824,2,16162,536,29.99,29.99,11.2163,18.7737
2013-11-15,SO70824,3,16162,217,34.99,34.99,13.0863,21.9037
2013-11-15,SO70824,4,16162,463,24.49,24.49,9.1593,15.3307
2013-11-15,SO70824,5,16162,488,53.99,53.99,41.5723,12.4177
2013-11-15,SO70825,1,21970,536,29.99,29.99,11.2163,18.7737
2013-11-15,SO70825,2,21970,480,2.29,2.29,0.8565,1.4335
2013-11-15,SO70826,1,25212,538,21.49,21.49,8.0373,13.4527
2013-11-15,SO70826,2,25212,529,3.99,3.99,1.4923,2.4977
2013-11-15,SO70826,3,25212,480,2.29,2.29,0.8565,1.4335
2013-11-15,SO70827,1,22692,372,2443.35,2443.35,1554.9479,888.4021
2013-11-15,SO70827,2,22692,477,4.99,4.99,1.8663,3.1237
2013-11-15,SO70827,3,22692,479,8.99,8.99,3.3623,5.6277
2013-11-15,SO70827,4,22692,465,24.49,24.49,9.1593,15.3307
2013-11-15,SO70828,1,19197,357,2319.99,2319.99,1265.6195,1054.3705
2013-11-15,SO70828,2,19197,477,4.99,4.99,1.8663,3.1237
2013-11-15,SO70828,3,19197,478,9.99,9.99,3.7363,6.2537
2013-11-15,SO70828,4,19197,467,24.49,24.49,9.1593,15.3307
2013-11-15,SO70829,1,20590,357,2319.99,2319.99,1265.6195,1054.3705
2013-11-15,SO70829,2,20590,485,21.98,21.98,8.2205,13.7595
2013-11-15,SO70829,3,20590,480,2.29,2.29,0.8565,1.4335
2013-11-15,SO70830,1,26231,583,1700.99,1700.99,1082.51,618.48
2013-11-15,SO70830,2,26231,529,3.99,3.99,1.4923,2.4977
2013-11-15,SO70830,3,26231,539,24.99,24.99,9.3463,15.6437
2013-11-15,SO70830,4,26231,214,34.99,34.99,13.0863,21.9037
2013-11-15,SO70831,1,26816,580,1700.99,1700.99,1082.51,618.48
2013-11-15,SO70831,2,26816,217,34.99,34.99,13.0863,21.9037
2013-11-15,SO70832,1,29329,488,53.99,53.99,41.5723,12.4177
2013-11-15,SO70833,1,11847,234,49.99,49.99,38.4923,11.4977
2013-11-15,SO70834,1,25202,540,32.60,32.60,12.1924,20.4076
2013-11-15,SO70834,2,25202,529,3.99,3.99,1.4923,2.4977
2013-11-15,SO70835,1,21286,477,4.99,4.99,1.8663,3.1237
2013-11-15,SO70835,2,21286,478,9.99,9.99,3.7363,6.2537
2013-11-15,SO70835,3,21286,489,53.99,53.99,41.5723,12.4177
2013-11-15,SO70836,1,18892,476,69.99,69.99,26.1763,43.8137
2013-11-15,SO70837,1,20333,475,69.99,69.99,26.1763,43.8137
2013-11-15,SO70838,1,17164,477,4.99,4.99,1.8663,3.1237
2013-11-15,SO70838,2,17164,484,7.95,7.95,2.9733,4.9767
2013-11-15,SO70839,1,21069,536,29.99,29.99,11.2163,18.7737
2013-11-15,SO70839,2,21069,528,4.99,4.99,1.8663,3.1237
2013-11-15,SO70839,3,21069,214,34.99,34.99,13.0863,21.9037
2013-11-15,SO70840,1,23948,471,63.50,63.50,23.749,39.751
2013-11-15,SO70840,2,23948,477,4.99,4.99,1.8663,3.1237
2013-11-15,SO70841,1,26875,529,3.99,3.99,1.4923,2.4977
2013-11-15,SO70841,2,26875,538,21.49,21.49,8.0373,13.4527
2013-11-15,SO70841,3,26875,222,34.99,34.99,13.0863,21.9037
2013-11-15,SO70842,1,22696,541,28.99,28.99,10.8423,18.1477
2013-11-15,SO70842,2,22696,530,4.99,4.99,1.8663,3.1237
2013-11-15,SO70842,3,22696,222,34.99,34.99,13.0863,21.9037
2013-11-15,SO70843,1,27779,530,4.99,4.99,1.8663,3.1237
2013-11-15,SO70843,2,27779,222,34.99,34.99,13.0863,21.9037
2013-11-15,SO70844,1,15686,530,4.99,4.99,1.8663,3.1237
2013-11-15,SO70844,2,15686,217,34.99,34.99,13.0863,21.9037
2013-11-15,SO70845,1,12831,530,4.99,4.99,1.8663,3.1237
2013-11-15,SO70845,2,12831,217,34.99,34.99,13.0863,21.9037
2013-11-15,SO70846,1,11276,537,35.00,35.00,13.09,21.91
2013-11-15,SO70846,2,11276,528,4.99,4.99,1.8663,3.1237
2013-11-15,SO70847,1,12224,214,34.99,34.99,13.0863,21.9037
2013-11-15,SO70847,2,12224,231,49.99,49.99,38.4923,11.4977
2013-11-15,SO70848,1,19991,599,539.99,539.99,294.5797,245.4103
2013-11-15,SO70848,2,19991,485,21.98,21.98,8.2205,13.7595
2013-11-15,SO70848,3,19991,222,34.99,34.99,13.0863,21.9037
2013-11-15,SO70849,1,17470,361,2294.99,2294.99,1251.9813,1043.0087
2013-11-15,SO70849,2,17470,537,35.00,35.00,13.09,21.91
2013-11-15,SO70850,1,15314,589,769.49,769.49,419.7784,349.7116
2013-11-15,SO70850,2,15314,478,9.99,9.99,3.7363,6.2537
2013-11-15,SO70850,3,15314,225,8.99,8.99,6.9223,2.0677
2013-11-15,SO70850,4,15314,477,4.99,4.99,1.8663,3.1237
2013-11-15,SO70851,1,15291,587,769.49,769.49,419.7784,349.7116
2013-11-15,SO70851,2,15291,475,69.99,69.99,26.1763,43.8137
2013-11-15,SO70851,3,15291,228,49.99,49.99,38.4923,11.4977
2013-11-15,SO70852,1,17008,359,2294.99,2294.99,1251.9813,1043.0087
2013-11-15,SO70852,2,17008,485,21.98,21.98,8.2205,13.7595
2013-11-15,SO70853,1,17010,363,2294.99,2294.99,1251.9813,1043.0087
2013-11-15,SO70853,2,17010,528,4.99,4.99,1.8663,3.1237
2013-11-15,SO70853,3,17010,537,35.00,35.00,13.09,21.91
2013-11-15,SO70853,4,17010,234,49.99,49.99,38.4923,11.4977
2013-11-15,SO70854,1,17363,355,2319.99,2319.99,1265.6195,1054.3705
2013-11-15,SO70854,2,17363,485,21.98,21.98,8.2205,13.7595
2013-11-15,SO70855,1,17393,357,2319.99,2319.99,1265.6195,1054.3705
2013-11-15,SO70855,2,17393,485,21.98,21.98,8.2205,13.7595
2013-11-15,SO70855,3,17393,487,54.99,54.99,20.5663,34.4237
2013-11-15,SO70855,4,17393,484,7.95,7.95,2.9733,4.9767
2013-11-15,SO70856,1,25683,578,1214.85,1214.85,755.1508,459.6992
2013-11-15,SO70856,2,25683,541,28.99,28.99,10.8423,18.1477
2013-11-15,SO70856,3,25683,530,4.99,4.99,1.8663,3.1237
2013-11-15,SO70856,4,25683,480,2.29,2.29,0.8565,1.4335
2013-11-15,SO70857,1,25452,573,2384.07,2384.07,1481.9379,902.1321
2013-11-15,SO70858,1,25927,606,539.99,539.99,343.6496,196.3404
2013-11-15,SO70858,2,25927,529,3.99,3.99,1.4923,2.4977
2013-11-15,SO70858,3,25927,538,21.49,21.49,8.0373,13.4527
2013-11-15,SO70858,4,25927,484,7.95,7.95,2.9733,4.9767
2013-11-15,SO70859,1,15266,587,769.49,769.49,419.7784,349.7116
2013-11-15,SO70859,2,15266,536,29.99,29.99,11.2163,18.7737
2013-11-15,SO70859,3,15266,528,4.99,4.99,1.8663,3.1237
2013-11-15,SO70859,4,15266,467,24.49,24.49,9.1593,15.3307
2013-11-15,SO70859,5,15266,222,34.99,34.99,13.0863,21.9037
2013-11-15,SO70860,1,15732,359,2294.99,2294.99,1251.9813,1043.0087
2013-11-15,SO70860,2,15732,478,9.99,9.99,3.7363,6.2537
2013-11-15,SO70861,1,28065,563,2384.07,2384.07,1481.9379,902.1321
2013-11-15,SO70861,2,28065,217,34.99,34.99,13.0863,21.9037
2013-11-15,SO70862,1,27634,605,539.99,539.99,343.6496,196.3404
2013-11-15,SO70862,2,27634,538,21.49,21.49,8.0373,13.4527
2013-11-15,SO70862,3,27634,529,3.99,3.99,1.4923,2.4977
2013-11-15,SO70862,4,27634,480,2.29,2.29,0.8565,1.4335
2013-11-15,SO70863,1,17595,580,1700.99,1700.99,1082.51,618.48
2013-11-15,SO70863,2,17595,222,34.99,34.99,13.0863,21.9037
2013-11-15,SO70863,3,17595,234,49.99,49.99,38.4923,11.4977
2013-11-15,SO70864,1,18589,582,1700.99,1700.99,1082.51,618.48
2013-11-15,SO70864,2,18589,479,8.99,8.99,3.3623,5.6277
2013-11-15,SO70864,3,18589,477,4.99,4.99,1.8663,3.1237
2013-11-15,SO70864,4,18589,488,53.99,53.99,41.5723,12.4177
2013-11-15,SO70865,1,18609,581,1700.99,1700.99,1082.51,618.48
2013-11-15,SO70865,2,18609,222,34.99,34.99,13.0863,21.9037
2013-11-15,SO70865,3,18609,231,49.99,49.99,38.4923,11.4977
2013-11-15,SO70866,1,25465,382,1120.49,1120.49,713.0798,407.4102
2013-11-15,SO70866,2,25465,214,34.99,34.99,13.0863,21.9037
2013-11-15,SO70867,1,25460,605,539.99,539.99,343.6496,196.3404
2013-11-15,SO70867,2,25460,477,4.99,4.99,1.8663,3.1237
2013-11-15,SO70867,3,25460,479,8.99,8.99,3.3623,5.6277
2013-11-15,SO70868,1,24022,584,539.99,539.99,343.6496,196.3404
2013-11-15,SO70868,2,24022,538,21.49,21.49,8.0373,13.4527
2013-11-15,SO70869,1,25450,605,539.99,539.99,343.6496,196.3404
2013-11-15,SO70869,2,25450,529,3.99,3.99,1.4923,2.4977
2013-11-15,SO70869,3,25450,538,21.49,21.49,8.0373,13.4527
2013-11-15,SO70869,4,25450,480,2.29,2.29,0.8565,1.4335
2013-11-15,SO70870,1,11035,585,742.35,742.35,461.4448,280.9052
2013-11-15,SO70870,2,11035,477,4.99,4.99,1.8663,3.1237
2013-11-15,SO70870,3,11035,479,8.99,8.99,3.3623,5.6277
2013-11-15,SO70871,1,14672,567,742.35,742.35,461.4448,280.9052
2013-11-15,SO70871,2,14672,477,4.99,4.99,1.8663,3.1237
2013-11-15,SO70871,3,14672,479,8.99,8.99,3.3623,5.6277
2013-11-15,SO70872,1,22518,583,1700.99,1700.99,1082.51,618.48
2013-11-15,SO70872,2,22518,217,34.99,34.99,13.0863,21.9037
2013-11-16,SO70873,1,22592,581,1700.99,1700.99,1082.51,618.48
2013-11-16,SO70873,2,22592,488,53.99,53.99,41.5723,12.4177
2013-11-16,SO70874,1,15607,539,24.99,24.99,9.3463,15.6437
2013-11-16,SO70874,2,15607,529,3.99,3.99,1.4923,2.4977
2013-11-16,SO70875,1,19092,485,21.98,21.98,8.2205,13.7595
2013-11-16,SO70875,2,19092,490,53.99,53.99,41.5723,12.4177
2013-11-16,SO70876,1,28220,225,8.99,8.99,6.9223,2.0677
2013-11-16,SO70876,2,28220,530,4.99,4.99,1.8663,3.1237
2013-11-16,SO70877,1,28925,530,4.99,4.99,1.8663,3.1237
2013-11-16,SO70877,2,28925,480,2.29,2.29,0.8565,1.4335
2013-11-16,SO70878,1,16552,380,2443.35,2443.35,1554.9479,888.4021
2013-11-16,SO70878,2,16552,540,32.60,32.60,12.1924,20.4076
2013-11-16,SO70878,3,16552,529,3.99,3.99,1.4923,2.4977
2013-11-16,SO70878,4,16552,473,63.50,63.50,23.749,39.751
2013-11-16,SO70879,1,17648,363,2294.99,2294.99,1251.9813,1043.0087
2013-11-16,SO70879,2,17648,478,9.99,9.99,3.7363,6.2537
2013-11-16,SO70879,3,17648,477,4.99,4.99,1.8663,3.1237
2013-11-16,SO70879,4,17648,217,34.99,34.99,13.0863,21.9037
2013-11-16,SO70880,1,19916,363,2294.99,2294.99,1251.9813,1043.0087
2013-11-16,SO70880,2,19916,478,9.99,9.99,3.7363,6.2537
2013-11-16,SO70880,3,19916,477,4.99,4.99,1.8663,3.1237
2013-11-16,SO70880,4,19916,225,8.99,8.99,6.9223,2.0677
2013-11-16,SO70880,5,19916,214,34.99,34.99,13.0863,21.9037
2013-11-16,SO70881,1,12826,353,2319.99,2319.99,1265.6195,1054.3705
2013-11-16,SO70881,2,12826,485,21.98,21.98,8.2205,13.7595
2013-11-16,SO70881,3,12826,477,4.99,4.99,1.8663,3.1237
2013-11-16,SO70881,4,12826,478,9.99,9.99,3.7363,6.2537
2013-11-16,SO70882,1,19070,363,2294.99,2294.99,1251.9813,1043.0087
2013-11-16,SO70882,2,19070,478,9.99,9.99,3.7363,6.2537
2013-11-16,SO70883,1,19263,591,564.99,564.99,308.2179,256.7721
2013-11-16,SO70883,2,19263,485,21.98,21.98,8.2205,13.7595
2013-11-16,SO70884,1,22535,582,1700.99,1700.99,1082.51,618.48
2013-11-16,SO70884,2,22535,231,49.99,49.99,38.4923,11.4977
2013-11-16,SO70885,1,27374,529,3.99,3.99,1.4923,2.4977
2013-11-16,SO70885,2,27374,480,2.29,2.29,0.8565,1.4335
2013-11-16,SO70886,1,26323,535,24.99,24.99,9.3463,15.6437
2013-11-16,SO70886,2,26323,480,2.29,2.29,0.8565,1.4335
2013-11-16,SO70887,1,27200,541,28.99,28.99,10.8423,18.1477
2013-11-16,SO70887,2,27200,530,4.99,4.99,1.8663,3.1237
2013-11-16,SO70887,3,27200,480,2.29,2.29,0.8565,1.4335
2013-11-16,SO70888,1,23705,528,4.99,4.99,1.8663,3.1237
2013-11-16,SO70888,2,23705,536,29.99,29.99,11.2163,18.7737
2013-11-16,SO70888,3,23705,222,34.99,34.99,13.0863,21.9037
2013-11-16,SO70888,4,23705,467,24.49,24.49,9.1593,15.3307
2013-11-16,SO70889,1,23448,536,29.99,29.99,11.2163,18.7737
2013-11-16,SO70889,2,23448,480,2.29,2.29,0.8565,1.4335
2013-11-16,SO70890,1,21736,478,9.99,9.99,3.7363,6.2537
2013-11-16,SO70890,2,21736,217,34.99,34.99,13.0863,21.9037
2013-11-16,SO70890,3,21736,234,49.99,49.99,38.4923,11.4977
2013-11-16,SO70891,1,13290,478,9.99,9.99,3.7363,6.2537
2013-11-16,SO70891,2,13290,477,4.99,4.99,1.8663,3.1237
2013-11-16,SO70891,3,13290,484,7.95,7.95,2.9733,4.9767
2013-11-16,SO70892,1,27403,475,69.99,69.99,26.1763,43.8137
2013-11-16,SO70892,2,27403,225,8.99,8.99,6.9223,2.0677
2013-11-16,SO70892,3,27403,491,53.99,53.99,41.5723,12.4177
2013-11-16,SO70893,1,15878,474,69.99,69.99,26.1763,43.8137
2013-11-16,SO70893,2,15878,225,8.99,8.99,6.9223,2.0677
2013-11-16,SO70894,1,18576,225,8.99,8.99,6.9223,2.0677
2013-11-16,SO70894,2,18576,474,69.99,69.99,26.1763,43.8137
2013-11-16,SO70895,1,18660,474,69.99,69.99,26.1763,43.8137
2013-11-16,SO70896,1,18455,477,4.99,4.99,1.8663,3.1237
2013-11-16,SO70896,2,18455,217,34.99,34.99,13.0863,21.9037
2013-11-16,SO70896,3,18455,467,24.49,24.49,9.1593,15.3307
2013-11-16,SO70897,1,12964,477,4.99,4.99,1.8663,3.1237
2013-11-16,SO70898,1,27436,475,69.99,69.99,26.1763,43.8137
2013-11-16,SO70898,2,27436,467,24.49,24.49,9.1593,15.3307
2013-11-16,SO70899,1,14663,528,4.99,4.99,1.8663,3.1237
2013-11-16,SO70899,2,14663,478,9.99,9.99,3.7363,6.2537
2013-11-16,SO70899,3,14663,477,4.99,4.99,1.8663,3.1237
2013-11-16,SO70899,4,14663,217,34.99,34.99,13.0863,21.9037
2013-11-16,SO70899,5,14663,228,49.99,49.99,38.4923,11.4977
2013-11-16,SO70900,1,19847,485,21.98,21.98,8.2205,13.7595
2013-11-16,SO70901,1,22453,477,4.99,4.99,1.8663,3.1237
2013-11-16,SO70901,2,22453,222,34.99,34.99,13.0863,21.9037
2013-11-16,SO70902,1,28552,538,21.49,21.49,8.0373,13.4527
2013-11-16,SO70903,1,14983,541,28.99,28.99,10.8423,18.1477
2013-11-16,SO70903,2,14983,530,4.99,4.99,1.8663,3.1237
2013-11-16,SO70903,3,14983,480,2.29,2.29,0.8565,1.4335
2013-11-16,SO70904,1,26925,541,28.99,28.99,10.8423,18.1477
2013-11-16,SO70904,2,26925,530,4.99,4.99,1.8663,3.1237
2013-11-16,SO70904,3,26925,480,2.29,2.29,0.8565,1.4335
2013-11-16,SO70905,1,16601,530,4.99,4.99,1.8663,3.1237
2013-11-16,SO70905,2,16601,480,2.29,2.29,0.8565,1.4335
2013-11-16,SO70906,1,11268,537,35.00,35.00,13.09,21.91
2013-11-16,SO70906,2,11268,485,21.98,21.98,8.2205,13.7595
2013-11-16,SO70906,3,11268,222,34.99,34.99,13.0863,21.9037
2013-11-16,SO70907,1,11703,537,35.00,35.00,13.09,21.91
2013-11-16,SO70907,2,11703,480,2.29,2.29,0.8565,1.4335
2013-11-16,SO70908,1,12629,478,9.99,9.99,3.7363,6.2537
2013-11-16,SO70908,2,12629,225,8.99,8.99,6.9223,2.0677
2013-11-16,SO70908,3,12629,214,34.99,34.99,13.0863,21.9037
2013-11-16,SO70909,1,13588,478,9.99,9.99,3.7363,6.2537
2013-11-16,SO70909,2,13588,477,4.99,4.99,1.8663,3.1237
2013-11-16,SO70910,1,12564,237,49.99,49.99,38.4923,11.4977
2013-11-16,SO70910,2,12564,467,24.49,24.49,9.1593,15.3307
2013-11-16,SO70911,1,16365,376,2443.35,2443.35,1554.9479,888.4021
2013-11-16,SO70911,2,16365,529,3.99,3.99,1.4923,2.4977
2013-11-16,SO70911,3,16365,540,32.60,32.60,12.1924,20.4076
2013-11-16,SO70911,4,16365,480,2.29,2.29,0.8565,1.4335
2013-11-16,SO70911,5,16365,484,7.95,7.95,2.9733,4.9767
2013-11-16,SO70912,1,17441,355,2319.99,2319.99,1265.6195,1054.3705
2013-11-16,SO70912,2,17441,485,21.98,21.98,8.2205,13.7595
2013-11-16,SO70912,3,17441,490,53.99,53.99,41.5723,12.4177
2013-11-16,SO70912,4,17441,225,8.99,8.99,6.9223,2.0677
2013-11-16,SO70913,1,15284,590,769.49,769.49,419.7784,349.7116
2013-11-16,SO70913,2,15284,485,21.98,21.98,8.2205,13.7595
2013-11-16,SO70913,3,15284,217,34.99,34.99,13.0863,21.9037
2013-11-16,SO70913,4,15284,234,49.99,49.99,38.4923,11.4977
2013-11-16,SO70913,5,15284,467,24.49,24.49,9.1593,15.3307
2013-11-16,SO70914,1,13711,359,2294.99,2294.99,1251.9813,1043.0087
2013-11-16,SO70914,2,13711,485,21.98,21.98,8.2205,13.7595
2013-11-16,SO70914,3,13711,472,63.50,63.50,23.749,39.751
2013-11-16,SO70915,1,18961,355,2319.99,2319.99,1265.6195,1054.3705
2013-11-16,SO70915,2,18961,478,9.99,9.99,3.7363,6.2537
2013-11-16,SO70915,3,18961,477,4.99,4.99,1.8663,3.1237
2013-11-16,SO70915,4,18961,214,34.99,34.99,13.0863,21.9037
2013-11-16,SO70916,1,17203,563,2384.07,2384.07,1481.9379,902.1321
2013-11-16,SO70916,2,17203,477,4.99,4.99,1.8663,3.1237
2013-11-16,SO70916,3,17203,479,8.99,8.99,3.3623,5.6277
2013-11-16,SO70916,4,17203,484,7.95,7.95,2.9733,4.9767
2013-11-16,SO70917,1,24459,580,1700.99,1700.99,1082.51,618.48
2013-11-16,SO70917,2,24459,488,53.99,53.99,41.5723,12.4177
2013-11-16,SO70917,3,24459,463,24.49,24.49,9.1593,15.3307
2013-11-16,SO70918,1,24366,581,1700.99,1700.99,1082.51,618.48
2013-11-16,SO70919,1,27586,390,1120.49,1120.49,713.0798,407.4102
2013-11-16,SO70920,1,21946,374,2443.35,2443.35,1554.9479,888.4021
2013-11-16,SO70920,2,21946,540,32.60,32.60,12.1924,20.4076
